Regiao;Ano;Consumo_Servicos;Consumo_Agricultura;Consumo_Industria;Consumo_Domestico;CDD;HDD;POP;IA;IB;IC;ID;IE;DA;DB;DC;DD;DE;VAB_Agricultura;VAB_Industria;VAB_Servicos;Salarios;D1;D2;D3;I1;I2;I3;I4;I5
Ave;1996;168802987;11813325;853933175;252085869;27,32;1652,95;398105;190,2267667;197,3670615;162,0536471;138,6924652;123,0148614;319,1331241;222,0648368;197,5127246;189,9526193;154,9715386;91,1318929;2454,983917;1635,881895;7924,673614;15,62968621;14,49872649;11,37849818;11,46693587;9,116659359;7,017872939;6,150828212;-3,517135095
Ave;1997;185176885;12307248;864985537;267580137;28,02;1221,87;400893;181,6240445;188,4763612;154,5912783;132,0765232;117,0164864;312,0096746;216,1109327;192,4811616;184,3114029;151,0185906;70,68127097;2526,277508;1762,715568;8405,139186;18,06461113;16,75746092;13,15113701;11,85641087;9,650124077;7,511913121;6,613140978;-1,906371491
Ave;1998;205171879;13282652;900968567;285632130;58,42;1449,18;399140;171,6585205;178,0598456;145,9060635;124,5683134;110,1469375;314,2817588;210,6588681;187,8065995;181,0184239;149,4854642;70,82955774;2625,607205;1855,114294;8873,250781;17,62200432;16,34688102;12,82891681;11,34873593;9,134737978;7,206666694;6,299687593;-0,391213412
Ave;1999;229582902;14822689;910334629;314440214;24,11;1560,71;419761;160,6860922;157,5297583;129,1227527;110,184749;97,41594342;302,9404971;203,9656473;182,2664957;175,9299766;145,9784642;71,77646883;2719,388298;1967,553854;9248,812039;17,25362053;16,00515337;12,56073136;10,46049011;8,270610286;6,390456128;5,492507861;1,053286107
Ave;2000;249363050;15286310;1019632678;337004981;34,8;1615,74;423475;156,1708754;153,0867109;125,4694196;107,1046219;94,6277746;292,7677972;196,0561601;176,8724926;169,291407;142,873023;70,24745418;2747,119999;2154,119278;9720,104205;20,16591267;18,70671287;14,68089618;11,48692577;9,535904983;8,023352982;7,046317394;2,431095719
Ave;2001;271106062;15475470;1006139962;356233045;40,81;1553,57;426497;153,7516048;150,6165987;123,4919805;105,3634668;93,09605149;284,9689008;193,367734;175,2605359;168,1908768;140,6382134;72,52223303;2757,316945;2282,433032;10058,68745;22,67465388;21,03392226;16,50727369;13,4089718;11,64488995;10,27877779;9,0789934;3,726775572
Ave;2002;336655286;15960023;987741566;382499850;12,32;1422,17;428178;150,9707138;137,1273785;113,8810229;99,51529751;91,1570573;280,1789673;191,8648385;171,5355763;163,7254761;136,0460989;61,26720672;2760,728048;2271,939466;10521,2862;23,04175283;21,37445804;16,77452376;12,51129563;10,54879054;8,944782748;7,539937246;4,876709508
Ave;2003;360150294;16490859;1093604755;407543380;104,49;1477,3;429089;149,8845863;133,8120171;111,1213312;97,12874159;88,9348828;275,0511733;190,2602173;170,043525;161,5282265;137,8782286;61,59764866;2538,166258;2287,247611;10725,67717;23,06256103;21,23470022;16,01794345;11,64443928;9,905021649;8,521700984;7,335050121;5,967842222
Ave;2004;322332661;18046306;1170079877;427905953;42,82;1577,47;429596;148,1399061;131,7749041;109,425685;95,5032206;87,60568232;227,9837054;160,7841593;146,919667;140,8264489;128,7051023;63,65497269;2431,02471;2296,710788;11141,29619;23,06162595;21,12387944;14,17893083;10,86402856;9,41143622;8,114837772;6,744000758;5,584049341
Ave;2005;342694316;17925883;1116047206;456796222;92,67;1549,44;429829;148,0506582;135,1066643;112,6783615;98,72032203;90,72725669;227,3792325;161,829865;148,3521231;141,576765;130,04616;59,20594733;2298,312888;2405,670492;11485,55836;23,91119534;21,67313704;14,76191917;11,28159184;10,13896916;8,960862334;7,295063288;5,916911362
Ave;2006;361796915;17196958;1158873184;456796957;118,77;1405,41;429906;156,297719;149,1826736;123,9884144;108,3586425;99,26071557;239,5541042;169,0456543;157,3970542;149,2841405;138,9153397;55,92192417;2291,12044;2454,78748;11788,34048;25,21175519;22,61651322;16,13326828;13,17723907;12,02701898;10,65715624;8,836821226;7,470451655
Ave;2007;372684156;17463305;1142709798;487739012;25,01;1527,37;429866;160,7463546;153,2803029;127,4884881;111,4251648;102,1491613;244,2120247;174,136297;163,2330023;155,4340784;145,7489509;58,57343767;2375,303972;2544,540132;12442,40097;24,84837737;21,07689006;15,1583473;13,76050316;12,5617995;10,88241872;9,076903958;8,020271657
Ave;2008;384493865;16312189;1056303822;473416702;18,28;1606,66;429179;177,274146;126,5928424;104,0678185;94,0750996;55,37401696;244,8381759;175,9491446;164,9359609;156,9948571;147,6769272;58,64014541;2321,973312;2604,587278;12866,77368;24,84156797;19,23625995;17,47179975;16,17119612;14,73563504;13,20526606;11,71338612;10,60407035
Ave;2009;395372365;15652260;953336124;491240811;38,23;1496,6;428034;178,3415639;128,6168792;106,1761936;93,85265159;61,94059747;243,1056337;175,6421544;164,8132694;158,702709;151,3696894;55,19655257;2172,030194;2557,398652;13218,71435;23,39648662;17,91875293;15,49015412;15,74411516;13,98713245;11,89384975;10,37126202;9,395755417
Ave;2010;400243786;16818093;1062582213;495902752;92,79;1583,72;426600;189,3305614;136,0966031;105,5996769;91,21945365;57,8464828;262,439978;185,1819152;172,5486747;164,9900862;161,4256931;55,64223877;2308,910345;2643,871868;13512,23218;23,55860417;18,44195795;15,62723275;15,81426208;14,33678308;12,32524668;10,8803734;9,625676444
Ave;2011;406121497;16913243;999538700;481696681;39,8;1265,3;425499;202,717746;149,094942;117,4136047;107,5131868;64,80760041;270,3295729;194,0999803;180,7296688;172,4312714;167,7755143;51,55806452;2226,392473;2626,244086;13473,79776;25,58053922;20,04700835;17,25348503;17,27548992;15,87038971;13,75021642;12,11419297;10,7215031
Ave;2012;438722038;16371529;929415249;455402653;46,35;1574,2;424207;227,5904726;174,6168281;145,1870256;132,8987923;79,8735166;272,3633564;198,4887783;185,1629237;176,9602199;173,0079323;49,1240198;2180,424121;2518,069663;13071,04757;29,19746195;22,82616786;19,857372;18,7390151;17,09585525;14,86922791;13,20779644;11,89116445
Ave;2013;450138420;17801606;913344987;445971374;121,39;1628,15;422030;227,987285;176,0395431;141,3239826;127,357375;76,41442498;274,6129791;198,6003629;184,7504408;176,110851;170,8583823;51,74376914;2225,789926;2518,4627;13485,28608;30,9626628;24,69778522;22,06020645;18,30978295;16,80941338;14,48114074;12,78678786;11,29507327
Ave;2014;367278319;12159837;964008761;488715817;20,71;1390,01;419802;232,6844342;180,8264692;144,6010502;124,2085944;66,63873762;278,117356;196,132529;182,33768;174,0171313;171,080372;51,1855651;2325,967517;2576,538189;13760,52913;33,3494314;27,47219537;25,60831489;17,60573796;15,88900922;13,55703178;11,7526182;11,14194683
Ave;2015;371657263;11427981;1011829014;484928837;47,28;1309,06;418130;241,07551;179,726365;141,79139;127,92377;68,383445;280,6534965;199,2392539;183,6827535;174,2334519;172,0016015;53,9279585;2562,610564;2669,958001;13896,52807;33,000916;27,3282555;25,5998275;16,78684194;14,57711405;12,31559873;10,6622922;10,17596256
Ave;2016;381699936;12042079;1032955863;500959639;90,87;1536,45;417291;245,7;184,35;138,8;125,85;54,8;281,0166667;197,3887097;179,8983871;168,6741935;167,2951613;50,374;2660,774;2743,707;14330,22884;29,31;23,99;22,825;15,03025714;12,73093621;10,60341724;8,935477586;8,417623404
Ave;2017;384566200;13544849;1068487475;478603276;86,23;1353,18;416898;243,3165631;185,6565059;139,0450824;125,8261813;63,43099536;287,5453741;197,051218;177,1177491;164,198028;160,0111802;51,60895729;2713,684522;2795,27375;14892,60899;26,46784058;21,53275131;20,0384236;14,42820342;12,53704431;10,30373878;8,662760185;8,209972269
Ave;2018;377859863;12969968;1076728702;501350015;90,58;1592,62;416902;242,3477241;179,4408582;137,7797117;128,4511315;59,7810589;296,4969411;201,1863812;179,5255155;165,1793637;160,4721274;51,71256958;2831,609954;2959,629333;15614,79861;25,80964189;20,92390786;19,52300908;14,96152869;13,24205401;11,01373911;9,257567651;8,842508195
Ave;2019;374921499;10150338;1030414376;488365578;39,92;1483,66;417604;208,7194231;170,8500874;137,1181471;122,2721993;60,74669776;305,7698693;207,9198724;184,8908989;169,9468027;163,4630012;58,76561555;2799,014105;3084,429155;16446,76822;25,51448921;20,77629546;19,50893828;15,36431605;13,4941732;11,02439843;8,926155523;7,796367048
Ave;2020;338975744;9702956;935985070;516994453;81,33;1323,73;419154;228,6017806;168,4818489;132,6532905;120,7753445;51,74695331;302,9060881;201,6231005;179,6856992;166,0239161;160,1268054;57,18160042;2699,063642;3040,325794;16901,12779;25,73254775;21,19945622;20,14840404;14,24580116;12,44508802;9,801575242;7,673338107;6,672392279
Ave;2021;357256100;10127562;1057962340;515885810;25,67;1432,64;419604;233,474156;170,6471595;131,0858603;126,5192461;78,40155413;297,8029137;210,2101163;188,5688408;173,5893519;166,6505138;55,03587207;2980,178148;3115,71141;18080,82691;25,00341409;20,49232037;19,42709754;17,94011924;15,5870878;13,04972566;12,01491868;11,36323526
Ave;2022;376971218;9379843;1048512471;511753581;112,41;1275,26;419486;206,0890887;164,0955949;139,0867308;145,7290138;141,0036313;287,5688872;230,4892178;216,128605;204,610293;201,143995;49,50863511;2914,722038;3196,871062;19898,45224;31,74489689;26,17398295;24,44747974;30,26574757;28,43064039;26,81196738;25,6527021;26,90536691
Baixo Alentejo;1995;55566145;11861294;171122023;83509356;306,96;699,97;139151;208,6078879;216,3730516;178,0325558;152,7957737;135,7285909;342,5044188;235,6035176;206,4335532;197,1950732;158,1986333;298,2227305;483,8441161;754,2287346;7693,797531;15,82176659;14,67690798;11,51833376;12,10984472;9,441055261;7,209294394;6,31769052;-5,283300638
Baixo Alentejo;1996;62266406;15467890;172047193;88796388;254,03;890,69;138158;190,2267667;197,3670615;162,0536471;138,6924652;123,0148614;319,1331241;222,0648368;197,5127246;189,9526193;154,9715386;305,1094532;355,0620243;759,2415156;7993,923868;15,62968621;14,49872649;11,37849818;11,46693587;9,116659359;7,017872939;6,150828212;-3,517135095
Baixo Alentejo;1997;64990339;17731167;174410668;91613195;146,87;590,07;137280;181,6240445;188,4763612;154,5912783;132,0765232;117,0164864;312,0096746;216,1109327;192,4811616;184,3114029;151,0185906;274,5053158;375,116904;797,3581693;8543,72415;18,06461113;16,75746092;13,15113701;11,85641087;9,650124077;7,511913121;6,613140978;-1,906371491
Baixo Alentejo;1998;71462082;21842405;192886199;95733689;218,05;842,76;136560;171,6585205;178,0598456;145,9060635;124,5683134;110,1469375;314,2817588;210,6588681;187,8065995;181,0184239;149,4854642;253,1495955;323,2418972;839,3417374;8962,941295;17,62200432;16,34688102;12,82891681;11,34873593;9,134737978;7,206666694;6,299687593;-0,391213412
Baixo Alentejo;1999;81620464;23688916;194206452;103031454;172,69;962,07;135824;160,6860922;157,5297583;129,1227527;110,184749;97,41594342;302,9404971;203,9656473;182,2664957;175,9299766;145,9784642;230,8930023;363,1032235;879,5024136;9415,541907;17,25362053;16,00515337;12,56073136;10,46049011;8,270610286;6,390456128;5,492507861;1,053286107
Baixo Alentejo;2000;89317637;21277683;175128268;110529509;223,25;938,09;135247;156,1708754;153,0867109;125,4694196;107,1046219;94,6277746;292,7677972;196,0561601;176,8724926;169,291407;142,873023;249,305634;335,6215853;944,78473;9978,332866;20,16591267;18,70671287;14,68089618;11,48692577;9,535904983;8,023352982;7,046317394;2,431095719
Baixo Alentejo;2001;95617590;27091067;196490007;117993570;257,75;935,17;134836;153,7516048;150,6165987;123,4919805;105,3634668;93,09605149;284,9689008;193,367734;175,2605359;168,1908768;140,6382134;245,8267347;343,7425174;980,1719328;10366,2194;22,67465388;21,03392226;16,50727369;13,4089718;11,64488995;10,27877779;9,0789934;3,726775572
Baixo Alentejo;2002;100621918;29804762;169169584;123045990;149,71;842,97;134252;150,9707138;137,1273785;113,8810229;99,51529751;91,1570573;280,1789673;191,8648385;171,5355763;163,7254761;136,0460989;259,2843651;330,5749302;984,2324119;10774,78329;23,04175283;21,37445804;16,77452376;12,51129563;10,54879054;8,944782748;7,539937246;4,876709508
Baixo Alentejo;2003;108661081;29841961;157450064;127470230;357,92;964,19;133458;149,8845863;133,8120171;111,1213312;97,12874159;88,9348828;275,0511733;190,2602173;170,043525;161,5282265;137,8782286;241,785646;299,9217045;985,306478;11315,9045;23,06256103;21,23470022;16,01794345;11,64443928;9,905021649;8,521700984;7,335050121;5,967842222
Baixo Alentejo;2004;116996413;36076419;178429845;133018384;334,5;1078,28;132669;148,1399061;131,7749041;109,425685;95,5032206;87,60568232;227,9837054;160,7841593;146,919667;140,8264489;128,7051023;257,57414;381,8003816;971,8967069;11536,37507;23,06162595;21,12387944;14,17893083;10,86402856;9,41143622;8,114837772;6,744000758;5,584049341
Baixo Alentejo;2005;123025268;37692069;181382786;143534955;322,11;1082,01;131891;148,0506582;135,1066643;112,6783615;98,72032203;90,72725669;227,3792325;161,829865;148,3521231;141,576765;130,04616;189,5418253;438,7954278;1021,574594;11674,38114;23,91119534;21,67313704;14,76191917;11,28159184;10,13896916;8,960862334;7,295063288;5,916911362
Baixo Alentejo;2006;124412935;38772112;207041799;143534955;378,75;989,9;131074;156,297719;149,1826736;123,9884144;108,3586425;99,26071557;239,5541042;169,0456543;157,3970542;149,2841405;138,9153397;190,2073256;658,3808132;1046,31875;12232,05153;25,21175519;22,61651322;16,13326828;13,17723907;12,02701898;10,65715624;8,836821226;7,470451655
Baixo Alentejo;2007;130705342;43532074;221778237;150549669;175,83;1000,06;130308;160,7463546;153,2803029;127,4884881;111,4251648;102,1491613;244,2120247;174,136297;163,2330023;155,4340784;145,7489509;165,4397861;727,4943356;1055,653324;13058,7424;24,84837737;21,07689006;15,1583473;13,76050316;12,5617995;10,88241872;9,076903958;8,020271657
Baixo Alentejo;2008;129795606;46853202;302227411;144006593;148,02;1013,88;129412;177,274146;126,5928424;104,0678185;94,0750996;55,37401696;244,8381759;175,9491446;164,9359609;156,9948571;147,6769272;158,4337302;529,1923102;1090,743363;13644,9574;24,84156797;19,23625995;17,47179975;16,17119612;14,73563504;13,20526606;11,71338612;10,60407035
Baixo Alentejo;2009;134928998;48743289;246150176;152604551;309,17;885,45;128457;178,3415639;128,6168792;106,1761936;93,85265159;61,94059747;243,1056337;175,6421544;164,8132694;158,702709;151,3696894;151,2383818;614,9942543;1087,535897;14549,44956;23,39648662;17,91875293;15,49015412;15,74411516;13,98713245;11,89384975;10,37126202;9,395755417
Baixo Alentejo;2010;136308061;47160415;273258030;155828445;386,87;971,76;127495;189,3305614;136,0966031;105,5996769;91,21945365;57,8464828;262,439978;185,1819152;172,5486747;164,9900862;161,4256931;146,4753257;690,0597013;1093,909549;14587,01423;23,55860417;18,44195795;15,62723275;15,81426208;14,33678308;12,32524668;10,8803734;9,625676444
Baixo Alentejo;2011;134848322;43675637;332079743;147528024;225,38;894,56;126657;202,717746;149,094942;117,4136047;107,5131868;64,80760041;270,3295729;194,0999803;180,7296688;172,4312714;167,7755143;132,3430108;687,6333333;1053,241935;14314,89922;25,58053922;20,04700835;17,25348503;17,27548992;15,87038971;13,75021642;12,11419297;10,7215031
Baixo Alentejo;2012;156119465;48180906;351247450;142884049;270,17;1120,34;125590;227,5904726;174,6168281;145,1870256;132,8987923;79,8735166;272,3633564;198,4887783;185,1629237;176,9602199;173,0079323;139,9134116;642,250194;969,3464431;13794,30441;29,19746195;22,82616786;19,857372;18,7390151;17,09585525;14,86922791;13,20779644;11,89116445
Baixo Alentejo;2013;159606537;49675529;397367645;136586976;323,77;1061,01;124034;227,987285;176,0395431;141,3239826;127,357375;76,41442498;274,6129791;198,6003629;184,7504408;176,110851;170,8583823;155,8261442;612,8477075;953,0993882;14636,61712;30,9626628;24,69778522;22,06020645;18,30978295;16,80941338;14,48114074;12,78678786;11,29507327
Baixo Alentejo;2014;108222649;54931085;449361919;145736900;177,96;914,33;122510;232,6844342;180,8264692;144,6010502;124,2085944;66,63873762;278,117356;196,132529;182,33768;174,0171313;171,080372;162,4391881;619,0237682;960,5568183;14507,86117;33,3494314;27,47219537;25,60831489;17,60573796;15,88900922;13,55703178;11,7526182;11,14194683
Baixo Alentejo;2015;114019121;73166424;479239395;147970334;290,68;807,7;121072;241,07551;179,726365;141,79139;127,92377;68,383445;280,6534965;199,2392539;183,6827535;174,2334519;172,0016015;186,3747834;613,4954696;989,8998577;14736,49816;33,000916;27,3282555;25,5998275;16,78684194;14,57711405;12,31559873;10,6622922;10,17596256
Baixo Alentejo;2016;116013213;75288780;492985147;148690184;392,06;1002,78;119699;245,7;184,35;138,8;125,85;54,8;281,0166667;197,3887097;179,8983871;168,6741935;167,2951613;199,713;563,041;1018,825;14799,39426;29,31;23,99;22,825;15,03025714;12,73093621;10,60341724;8,935477586;8,417623404
Baixo Alentejo;2017;116237699;87982797;527022894;143974398;393,15;830,21;118385;243,3165631;185,6565059;139,0450824;125,8261813;63,43099536;287,5453741;197,051218;177,1177491;164,198028;160,0111802;223,8334813;609,7375949;1046,82845;15229,18539;26,46784058;21,53275131;20,0384236;14,42820342;12,53704431;10,30373878;8,662760185;8,209972269
Baixo Alentejo;2018;115994055;80652253;558196169;149879416;308,81;1095,84;117131;242,3477241;179,4408582;137,7797117;128,4511315;59,7810589;296,4969411;201,1863812;179,5255155;165,1793637;160,4721274;236,7740195;624,9875273;1069,010365;16270,79619;25,80964189;20,92390786;19,52300908;14,96152869;13,24205401;11,01373911;9,257567651;8,842508195
Baixo Alentejo;2019;117490689;98434516;616859982;149092933;243,08;863,14;116270;208,7194231;170,8500874;137,1181471;122,2721993;60,74669776;305,7698693;207,9198724;184,8908989;169,9468027;163,4630012;250,2140905;568,2230532;1111,609079;16728,36635;25,51448921;20,77629546;19,50893828;15,36431605;13,4941732;11,02439843;8,926155523;7,796367048
